borrow_amount_usd,day,pure_tvl_amount_usd,ratio,supply_amount_usd,tvl_amount_usd
792029.1235512581,2024-09-20 00:00:00,0.0,0,792029.1235512581,792029.1235512581
795755.6454437078,2024-09-21 00:00:00,0.0,0,795755.6454437078,795755.6454437078
797664.1409950606,2024-09-22 00:00:00,0.0,0,797664.1409950606,797664.1409950606
798435.0051507097,2024-09-23 00:00:00,0.0,0,798435.0051507097,798435.0051507097
798219.7883820384,2024-09-24 00:00:00,0.0,0,798219.7883820384,798219.7883820384
808681.5900466302,2024-09-25 00:00:00,0.0,0,808681.5900466302,808681.5900466302
814746.835163664,2024-09-26 00:00:00,0.0,0,814746.835163664,814746.835163664
817042.9698455458,2024-09-27 00:00:00,0.0,0,817042.9698455458,817042.9698455458
820249.1132582468,2024-09-28 00:00:00,0.0,0,820249.1132582468,820249.1132582468
822297.5989563061,2024-09-29 00:00:00,0.0,0,822297.5989563061,822297.5989563061
825184.2567021726,2024-09-30 00:00:00,0.0,0,825184.2567021726,825184.2567021726
829232.5549522361,2024-10-01 00:00:00,0.0,0,829232.5549522361,829232.5549522361
831156.3478106282,2024-10-02 00:00:00,0.0,0,831156.3478106282,831156.3478106282
834284.9244973058,2024-10-03 00:00:00,0.0,0,834284.9244973058,834284.9244973058
838460.9897812136,2024-10-04 00:00:00,0.0,0,838460.9897812136,838460.9897812136
840509.655173475,2024-10-05 00:00:00,0.0,0,840509.655173475,840509.655173475
841847.4153998598,2024-10-06 00:00:00,0.0,0,841847.4153998598,841847.4153998598
844912.89858916,2024-10-07 00:00:00,0.0,0,844912.89858916,844912.89858916
848044.1051368312,2024-10-08 00:00:00,0.0,0,848044.1051368312,848044.1051368312
850322.732919855,2024-10-09 00:00:00,0.0,0,850322.732919855,850322.732919855
852533.390820397,2024-10-10 00:00:00,0.0,0,852533.390820397,852533.390820397
854943.7705550119,2024-10-11 00:00:00,0.0,0,854943.7705550119,854943.7705550119
856719.0246248357,2024-10-12 00:00:00,0.0,0,856719.0246248357,856719.0246248357
858787.3352040856,2024-10-13 00:00:00,0.0,0,858787.3352040856,858787.3352040856
860887.8348594574,2024-10-14 00:00:00,0.0,0,860887.8348594574,860887.8348594574
863104.690208495,2024-10-15 00:00:00,0.0,0,863104.690208495,863104.690208495
865163.7242796727,2024-10-16 00:00:00,0.0,0,865163.7242796727,865163.7242796727
868017.6154790877,2024-10-17 00:00:00,0.0,0,868017.6154790877,868017.6154790877
870278.7349924945,2024-10-18 00:00:00,0.0,0,870278.7349924945,870278.7349924945
872045.4755813954,2024-10-19 00:00:00,0.0,0,872045.4755813954,872045.4755813954
873142.5314081695,2024-10-20 00:00:00,0.0,0,873142.5314081695,873142.5314081695
876107.8088744994,2024-10-21 00:00:00,0.0,0,876107.8088744994,876107.8088744994
878381.6834423353,2024-10-22 00:00:00,0.0,0,878381.6834423353,878381.6834423353
879256.8928421921,2024-10-23 00:00:00,0.0,0,879256.8928421921,879256.8928421921
882755.6596729745,2024-10-24 00:00:00,0.0,0,882755.6596729745,882755.6596729745
885219.929122619,2024-10-25 00:00:00,0.0,0,885219.929122619,885219.929122619
889199.9773570064,2024-10-26 00:00:00,0.0,0,889199.9773570064,889199.9773570064
891359.5480810314,2024-10-27 00:00:00,0.0,0,891359.5480810314,891359.5480810314
895312.8341000531,2024-10-28 00:00:00,0.0,0,895312.8341000531,895312.8341000531
898363.0180686872,2024-10-29 00:00:00,0.0,0,898363.0180686872,898363.0180686872
903895.2690710885,2024-10-30 00:00:00,0.0,0,903895.2690710885,903895.2690710885
906273.3961022621,2024-10-31 00:00:00,0.0,0,906273.3961022621,906273.3961022621
909546.3285042535,2024-11-01 00:00:00,0.0,0,909546.3285042535,909546.3285042535
911570.0200113677,2024-11-02 00:00:00,0.0,0,911570.0200113677,911570.0200113677
916088.3138984262,2024-11-03 00:00:00,0.0,0,916088.3138984262,916088.3138984262
919434.6360230438,2024-11-04 00:00:00,0.0,0,919434.6360230438,919434.6360230438
921862.8772844962,2024-11-05 00:00:00,0.0,0,921862.8772844962,921862.8772844962
926767.8682366345,2024-11-06 00:00:00,0.0,0,926767.8682366345,926767.8682366345
929151.2564872843,2024-11-07 00:00:00,0.0,0,929151.2564872843,929151.2564872843
932346.7608745509,2024-11-08 00:00:00,0.0,0,932346.7608745509,932346.7608745509
933824.6664294774,2024-11-09 00:00:00,0.0,0,933824.6664294774,933824.6664294774
935379.7037397298,2024-11-10 00:00:00,0.0,0,935379.7037397298,935379.7037397298
936996.8107858723,2024-11-11 00:00:00,0.0,0,936996.8107858723,936996.8107858723
941883.9542699563,2024-11-12 00:00:00,0.0,0,941883.9542699563,941883.9542699563
947133.4494509376,2024-11-13 00:00:00,0.0,0,947133.4494509376,947133.4494509376
949680.6496308439,2024-11-14 00:00:00,0.0,0,949680.6496308439,949680.6496308439
952841.6477712615,2024-11-15 00:00:00,0.0,0,952841.6477712615,952841.6477712615
955960.8488282692,2024-11-16 00:00:00,0.0,0,955960.8488282692,955960.8488282692
958258.4025678093,2024-11-17 00:00:00,0.0,0,958258.4025678093,958258.4025678093
961319.7085122435,2024-11-18 00:00:00,0.0,0,961319.7085122435,961319.7085122435
965048.2867350347,2024-11-19 00:00:00,0.0,0,965048.2867350347,965048.2867350347
968598.2861546346,2024-11-20 00:00:00,0.0,0,968598.2861546346,968598.2861546346
972379.8876187019,2024-11-21 00:00:00,0.0,0,972379.8876187019,972379.8876187019
977793.5341557564,2024-11-22 00:00:00,0.0,0,977793.5341557564,977793.5341557564
985052.2544901909,2024-11-23 00:00:00,0.0,0,985052.2544901909,985052.2544901909
990685.4597689053,2024-11-24 00:00:00,0.0,0,990685.4597689053,990685.4597689053
994264.6550865036,2024-11-25 00:00:00,0.0,0,994264.6550865036,994264.6550865036
996622.1522444442,2024-11-26 00:00:00,0.0,0,996622.1522444442,996622.1522444442
999697.3150292992,2024-11-27 00:00:00,0.0,0,999697.3150292992,999697.3150292992
1001272.8178908865,2024-11-28 00:00:00,0.0,0,1001272.8178908865,1001272.8178908865
1003160.0573832688,2024-11-29 00:00:00,0.0,0,1003160.0573832688,1003160.0573832688
1004658.618314515,2024-11-30 00:00:00,0.0,0,1004658.618314515,1004658.618314515
1008971.1228036132,2024-12-01 00:00:00,0.0,0,1008971.1228036132,1008971.1228036132
1012887.4791617185,2024-12-02 00:00:00,0.0,0,1012887.4791617185,1012887.4791617185
1018340.3663681077,2024-12-03 00:00:00,0.0,0,1018340.3663681077,1018340.3663681077
1026169.620935407,2024-12-04 00:00:00,0.0,0,1026169.620935407,1026169.620935407
1035597.0971567641,2024-12-05 00:00:00,0.0,0,1035597.0971567641,1035597.0971567641
1044612.4769827281,2024-12-06 00:00:00,0.0,0,1044612.4769827281,1044612.4769827281
1047650.6651423684,2024-12-07 00:00:00,0.0,0,1047650.6651423684,1047650.6651423684
1051221.0628968515,2024-12-08 00:00:00,0.0,0,1051221.0628968515,1051221.0628968515
1055382.8248058793,2024-12-09 00:00:00,0.0,0,1055382.8248058793,1055382.8248058793
1059769.1478532474,2024-12-10 00:00:00,0.0,0,1059769.1478532474,1059769.1478532474
1062796.7726763003,2024-12-11 00:00:00,0.0,0,1062796.7726763003,1062796.7726763003
1067374.8371873647,2024-12-12 00:00:00,0.0,0,1067374.8371873647,1067374.8371873647
1071704.3682216555,2024-12-13 00:00:00,0.0,0,1071704.3682216555,1071704.3682216555
1083364.589668028,2024-12-14 00:00:00,0.0,0,1083364.589668028,1083364.589668028
1087470.6133533434,2024-12-15 00:00:00,0.0,0,1087470.6133533434,1087470.6133533434
1093757.2379472672,2024-12-16 00:00:00,0.0,0,1093757.2379472672,1093757.2379472672
1101334.767375973,2024-12-17 00:00:00,0.0,0,1101334.767375973,1101334.767375973
1109749.441413382,2024-12-18 00:00:00,0.0,0,1109749.441413382,1109749.441413382
1116935.3906433985,2024-12-19 00:00:00,0.0,0,1116935.3906433985,1116935.3906433985
1123859.1640442514,2024-12-20 00:00:00,0.0,0,1123859.1640442514,1123859.1640442514
1129342.4464986676,2024-12-21 00:00:00,0.0,0,1129342.4464986676,1129342.4464986676
1132924.2354799907,2024-12-22 00:00:00,0.0,0,1132924.2354799907,1132924.2354799907
1138415.8274990404,2024-12-23 00:00:00,0.0,0,1138415.8274990404,1138415.8274990404
1145057.709641283,2024-12-24 00:00:00,0.0,0,1145057.709641283,1145057.709641283
1152525.5386178193,2024-12-25 00:00:00,0.0,0,1152525.5386178193,1152525.5386178193
1158043.1026252,2024-12-26 00:00:00,0.0,0,1158043.1026252,1158043.1026252
1163186.4402668762,2024-12-27 00:00:00,0.0,0,1163186.4402668762,1163186.4402668762
1167851.8423561335,2024-12-28 00:00:00,0.0,0,1167851.8423561335,1167851.8423561335
1172261.459633188,2024-12-29 00:00:00,0.0,0,1172261.459633188,1172261.459633188
1176871.0113372523,2024-12-30 00:00:00,0.0,0,1176871.0113372523,1176871.0113372523
1180525.7464688981,2024-12-31 00:00:00,0.0,0,1180525.7464688981,1180525.7464688981
1184919.5762190637,2025-01-01 00:00:00,0.0,0,1184919.5762190637,1184919.5762190637
1190562.693174352,2025-01-02 00:00:00,0.0,0,1190562.693174352,1190562.693174352
1195594.2301888142,2025-01-03 00:00:00,0.0,0,1195594.2301888142,1195594.2301888142
1202168.3659891337,2025-01-04 00:00:00,0.0,0,1202168.3659891337,1202168.3659891337
1210916.4260595012,2025-01-05 00:00:00,0.0,0,1210916.4260595012,1210916.4260595012
1216453.2067414217,2025-01-06 00:00:00,0.0,0,1216453.2067414217,1216453.2067414217
1221132.492252449,2025-01-07 00:00:00,0.0,0,1221132.492252449,1221132.492252449
1225783.496510474,2025-01-08 00:00:00,0.0,0,1225783.496510474,1225783.496510474
1231956.8016120621,2025-01-09 00:00:00,0.0,0,1231956.8016120621,1231956.8016120621
1240326.0404525634,2025-01-10 00:00:00,0.0,0,1240326.0404525634,1240326.0404525634
1249387.1394493605,2025-01-11 00:00:00,0.0,0,1249387.1394493605,1249387.1394493605
1255803.1443410153,2025-01-12 00:00:00,0.0,0,1255803.1443410153,1255803.1443410153
1265819.406730269,2025-01-13 00:00:00,0.0,0,1265819.406730269,1265819.406730269
1274577.904567194,2025-01-14 00:00:00,0.0,0,1274577.904567194,1274577.904567194
1283042.021155369,2025-01-15 00:00:00,0.0,0,1283042.021155369,1283042.021155369
1289854.6209920575,2025-01-16 00:00:00,0.0,0,1289854.6209920575,1289854.6209920575
1301859.7357323957,2025-01-17 00:00:00,0.0,0,1301859.7357323957,1301859.7357323957
1320479.8344619374,2025-01-18 00:00:00,0.0,0,1320479.8344619374,1320479.8344619374
1333969.8958688613,2025-01-19 00:00:00,0.0,0,1333969.8958688613,1333969.8958688613
1346386.378569671,2025-01-20 00:00:00,0.0,0,1346386.378569671,1346386.378569671
1356623.8495573725,2025-01-21 00:00:00,0.0,0,1356623.8495573725,1356623.8495573725
1376407.8159255842,2025-01-22 00:00:00,0.0,0,1376407.8159255842,1376407.8159255842
1390377.159336221,2025-01-23 00:00:00,0.0,0,1390377.159336221,1390377.159336221
1409584.8138311682,2025-01-24 00:00:00,0.0,0,1409584.8138311682,1409584.8138311682
1426051.3473277225,2025-01-25 00:00:00,0.0,0,1426051.3473277225,1426051.3473277225
1439175.1420203212,2025-01-26 00:00:00,0.0,0,1439175.1420203212,1439175.1420203212
1455077.6370932974,2025-01-27 00:00:00,0.0,0,1455077.6370932974,1455077.6370932974
1470760.5218215522,2025-01-28 00:00:00,0.0,0,1470760.5218215522,1470760.5218215522
1482788.5608438484,2025-01-29 00:00:00,0.0,0,1482788.5608438484,1482788.5608438484
1495725.706512204,2025-01-30 00:00:00,0.0,0,1495725.706512204,1495725.706512204
1510022.658841526,2025-01-31 00:00:00,0.0,0,1510022.658841526,1510022.658841526
1528847.5859619644,2025-02-01 00:00:00,0.0,0,1528847.5859619644,1528847.5859619644
1544653.9253611553,2025-02-02 00:00:00,0.0,0,1544653.9253611553,1544653.9253611553
1574746.5003154792,2025-02-03 00:00:00,0.0,0,1574746.5003154792,1574746.5003154792
1589075.941294145,2025-02-04 00:00:00,0.0,0,1589075.941294145,1589075.941294145
1605448.9889515343,2025-02-05 00:00:00,0.0,0,1605448.9889515343,1605448.9889515343
1614795.7712354735,2025-02-06 00:00:00,0.0,0,1614795.7712354735,1614795.7712354735
1622962.4385074722,2025-02-07 00:00:00,0.0,0,1622962.4385074722,1622962.4385074722
1639875.832165921,2025-02-08 00:00:00,0.0,0,1639875.832165921,1639875.832165921
1653143.406639991,2025-02-09 00:00:00,0.0,0,1653143.406639991,1653143.406639991
1663268.954093009,2025-02-10 00:00:00,0.0,0,1663268.954093009,1663268.954093009
1676703.169775588,2025-02-11 00:00:00,0.0,0,1676703.169775588,1676703.169775588
1682951.4783546934,2025-02-12 00:00:00,0.0,0,1682951.4783546934,1682951.4783546934
1695250.9704937108,2025-02-13 00:00:00,0.0,0,1695250.9704937108,1695250.9704937108
1706294.8988094612,2025-02-14 00:00:00,0.0,0,1706294.8988094612,1706294.8988094612
1717253.9952542114,2025-02-15 00:00:00,0.0,0,1717253.9952542114,1717253.9952542114
1728572.1223589263,2025-02-16 00:00:00,0.0,0,1728572.1223589263,1728572.1223589263
1734375.825930571,2025-02-17 00:00:00,0.0,0,1734375.825930571,1734375.825930571
1741482.4181605955,2025-02-18 00:00:00,0.0,0,1741482.4181605955,1741482.4181605955
1758013.8855048046,2025-02-19 00:00:00,0.0,0,1758013.8855048046,1758013.8855048046
