borrow_amount_usd,day,pure_tvl_amount_usd,ratio,supply_amount_usd,tvl_amount_usd
4256352.108815589,2024-10-22 00:00:00,53794125.289705515,0.9266784305735266,58050477.3985211,58050477.3985211
4291980.038961097,2024-10-23 00:00:00,53834895.0293454,0.9261618651627587,58126875.06830649,58126875.06830649
4334761.837754956,2024-10-24 00:00:00,53870648.42824272,0.9255264791031422,58205410.26599768,58205410.26599768
4383958.020676609,2024-10-25 00:00:00,52536075.94257754,0.9229804039908557,56920033.963254154,56920033.963254154
4421156.782214572,2024-10-26 00:00:00,52741122.4036204,0.9226560444197587,57162279.185834974,57162279.185834974
4466652.031819554,2024-10-27 00:00:00,52375345.4628934,0.9214198615691679,56841997.49471295,56841997.49471295
4504779.515650321,2024-10-28 00:00:00,50992272.33761432,0.9188284897085875,55497051.853264645,55497051.853264645
4553151.3472121,2024-10-29 00:00:00,50593807.95295204,0.9174360399015047,55146959.30016414,55146959.30016414
4599542.3277838295,2024-10-30 00:00:00,50979498.97780152,0.9172432229894977,55579041.30558535,55579041.30558535
4632227.736262415,2024-10-31 00:00:00,50900203.06185486,0.9165851796925218,55532430.79811728,55532430.79811728
4670971.937351956,2024-11-01 00:00:00,49506092.189589165,0.9137832215048142,54177064.12694113,54177064.12694113
4707793.232896016,2024-11-02 00:00:00,49997896.9996978,0.9139432623392604,54705690.23259381,54705690.23259381
4740855.352945034,2024-11-03 00:00:00,50009529.1267119,0.9134096427266817,54750384.479656935,54750384.479656935
4775553.590705702,2024-11-04 00:00:00,48229323.64060155,0.9099035062402704,53004877.23130726,53004877.23130726
4815075.830445515,2024-11-05 00:00:00,48033137.488458134,0.9088885786660421,52848213.31890365,52848213.31890365
4854856.043154386,2024-11-06 00:00:00,47581297.71703225,0.9074139559251856,52436153.76018663,52436153.76018663
4887829.460527326,2024-11-07 00:00:00,48601279.28997228,0.9086200990312505,53489108.750499606,53489108.750499606
4924825.856830842,2024-11-08 00:00:00,51987516.43473185,0.9134664703905369,56912342.291562684,56912342.291562684
4963839.360246864,2024-11-09 00:00:00,61641183.99118779,0.9254734986870935,66605023.35143465,66605023.35143465
5014537.746316913,2024-11-10 00:00:00,63557860.75797945,0.9268723589127085,68572398.50429636,68572398.50429636
5076058.790584934,2024-11-11 00:00:00,58592003.26442358,0.920273075279105,63668062.055008516,63668062.055008516
5159696.631243069,2024-11-12 00:00:00,57939851.468951724,0.9182292617523969,63099548.10019479,63099548.10019479
5221247.290198277,2024-11-13 00:00:00,57562966.863215774,0.9168382154558773,62784214.153414056,62784214.153414056
5288188.76664326,2024-11-14 00:00:00,58446564.03833909,0.9170281748354115,63734752.80498235,63734752.80498235
5344047.295759266,2024-11-15 00:00:00,58927112.29167165,0.9168515500566079,64271159.58743091,64271159.58743091
5389819.478055709,2024-11-16 00:00:00,58952279.35605716,0.9162318361427443,64342098.834112875,64342098.834112875
5441251.3594231,2024-11-17 00:00:00,58967479.559204265,0.9155199724972463,64408730.918627374,64408730.918627374
5486457.880954739,2024-11-18 00:00:00,57666415.00279136,0.913124175822462,63152872.883746095,63152872.883746095
5558494.635756478,2024-11-19 00:00:00,53668855.98477366,0.9061498686414361,59227350.62053013,59227350.62053013
5636778.335032357,2024-11-20 00:00:00,52528294.61440538,0.9030899808217838,58165072.94943774,58165072.94943774
5704510.624355164,2024-11-21 00:00:00,54214682.560977355,0.904796604875655,59919193.18533252,59919193.18533252
5767118.079057449,2024-11-22 00:00:00,70300998.03858274,0.9241848178527448,76068116.1176402,76068116.1176402
5813273.933796248,2024-11-23 00:00:00,71489416.61286724,0.9247985562638718,77302690.54666348,77302690.54666348
5880054.708946626,2024-11-24 00:00:00,69261791.46815746,0.9217472685580848,75141846.17710409,75141846.17710409
5945959.538490698,2024-11-25 00:00:00,68286380.72577837,0.9199006859096329,74232340.26426907,74232340.26426907
6011132.926339572,2024-11-26 00:00:00,69013497.61094762,0.9198778736624095,75024630.53728719,75024630.53728719
6080376.474399713,2024-11-27 00:00:00,69831608.44086693,0.9199022857696758,75911984.91526665,75911984.91526665
6166264.138127674,2024-11-28 00:00:00,70029667.38100782,0.9190735776151104,76195931.51913549,76195931.51913549
6255581.425521227,2024-11-29 00:00:00,74330626.77113366,0.9223740443246108,80586208.19665489,80586208.19665489
6439376.242154982,2024-11-30 00:00:00,71395729.92896202,0.9172689990555379,77835106.17111701,77835106.17111701
6522903.335488109,2024-12-01 00:00:00,71105022.24482144,0.915972206049228,77627925.58030957,77627925.58030957
6633012.981613692,2024-12-02 00:00:00,72219651.60838929,0.9158809278532024,78852664.59000298,78852664.59000298
6750389.575828325,2024-12-03 00:00:00,70123665.21341698,0.9121889746243396,76874054.7892453,76874054.7892453
6869323.181736496,2024-12-04 00:00:00,70164849.022579,0.9108275848863906,77034172.20431548,77034172.20431548
6993895.740608034,2024-12-05 00:00:00,71634931.87759614,0.9110517611356473,78628827.61820418,78628827.61820418
7122482.092083205,2024-12-06 00:00:00,71747016.22027123,0.9096928185865294,78869498.31235443,78869498.31235443
7241779.284053317,2024-12-07 00:00:00,74808990.91805115,0.9117402643970846,82050770.20210448,82050770.20210448
7401095.622701262,2024-12-08 00:00:00,73185990.01617463,0.9081602769969025,80587085.63887589,80587085.63887589
7555962.420870167,2024-12-09 00:00:00,72969937.18712272,0.9061673019779567,80525899.60799289,80525899.60799289
7713223.256440589,2024-12-10 00:00:00,72433311.48594236,0.9037609887784495,80146534.74238294,80146534.74238294
7868356.94766406,2024-12-11 00:00:00,72536448.9414109,0.9021407133484147,80404805.88907497,80404805.88907497
8032402.371945169,2024-12-12 00:00:00,70900661.30568177,0.8982377979809505,78933063.67762692,78933063.67762692
8181865.907474871,2024-12-13 00:00:00,71431745.31505361,0.8972303129849782,79613611.2225285,79613611.2225285
8316459.039093622,2024-12-14 00:00:00,71424335.97762692,0.8957063440695597,79740795.01672053,79740795.01672053
8468965.10265,2024-12-15 00:00:00,71303521.75440381,0.893836014943025,79772486.8570538,79772486.8570538
8640257.707984878,2024-12-16 00:00:00,71430175.05571611,0.89209178207537,80070432.76370099,80070432.76370099
8795645.708821872,2024-12-17 00:00:00,72394133.29048486,0.891665603512765,81189778.99930674,81189778.99930674
9017941.99525005,2024-12-18 00:00:00,72379455.56843138,0.8892109297696545,81397397.56368142,81397397.56368142
9327288.350243999,2024-12-19 00:00:00,59416343.460491076,0.8643177832686542,68743631.81073508,68743631.81073508
9655410.881441055,2024-12-20 00:00:00,59565858.75239867,0.8605138141424543,69221269.63383973,69221269.63383973
9890306.659008296,2024-12-21 00:00:00,59370640.87502237,0.857202261719726,69260947.53403066,69260947.53403066
10140504.167757457,2024-12-22 00:00:00,60115720.36650115,0.8556639751853915,70256224.5342586,70256224.5342586
10384206.383272791,2024-12-23 00:00:00,59904470.18540052,0.8522634528034223,70288676.56867331,70288676.56867331
10710585.395215122,2024-12-24 00:00:00,60285411.843389876,0.8491381794494873,70995997.238605,70995997.238605
11062377.119677315,2024-12-25 00:00:00,60259677.62090782,0.844895423163091,71322054.74058513,71322054.74058513
11444834.678258,2024-12-26 00:00:00,60397885.57163859,0.8406959725571572,71842720.24989659,71842720.24989659
11812116.06867392,2024-12-27 00:00:00,65982801.53375703,0.8481633963668493,77794917.60243095,77794917.60243095
12104802.78495794,2024-12-28 00:00:00,65944165.850788586,0.8449075881905513,78048968.63574652,78048968.63574652
12440097.738564374,2024-12-29 00:00:00,63776213.02000851,0.8367790619258608,76216310.75857289,76216310.75857289
12766520.189699965,2024-12-30 00:00:00,61192000.23839766,0.8273826988992896,73958520.42809762,73958520.42809762
