borrow_amount_usd,day,pure_tvl_amount_usd,ratio,supply_amount_usd,tvl_amount_usd
496926.0037596089,2024-06-27 00:00:00,4712670.926620505,0.9046133490939094,5209596.930380114,5209596.930380114
502979.17967854685,2024-06-28 00:00:00,4714594.858413369,0.903599033572605,5217574.038091917,5217574.038091917
508294.9664228127,2024-06-29 00:00:00,4713991.271968549,0.9026681144579726,5222286.238391362,5222286.238391362
512422.30203176755,2024-06-30 00:00:00,4709091.847623487,0.9018632742639222,5221514.149655255,5221514.149655255
516571.2884821152,2024-07-01 00:00:00,4679196.928158799,0.9005784579020192,5195768.216640915,5195768.216640915
520435.6933451398,2024-07-02 00:00:00,4677947.282664062,0.8998850804669498,5198382.976009202,5198382.976009202
525688.7463357945,2024-07-03 00:00:00,4679735.164982375,0.8990113475306424,5205423.91131817,5205423.91131817
530086.6149728246,2024-07-04 00:00:00,4851849.8814504,0.9015063415695977,5381936.496423224,5381936.496423224
535258.0065761865,2024-07-05 00:00:00,4662086.46863691,0.897013174876341,5197344.4752130965,5197344.4752130965
540692.2154982728,2024-07-06 00:00:00,4663115.744002707,0.8960968160804069,5203807.95950098,5203807.95950098
544567.8123079925,2024-07-07 00:00:00,4660433.1077552,0.895376039183989,5205000.920063193,5205000.920063193
547911.4198795209,2024-07-08 00:00:00,4659115.076404428,0.8947746049937437,5207026.496283949,5207026.496283949
558452.4347181261,2024-07-09 00:00:00,4662859.225261688,0.8930436505067224,5221311.659979815,5221311.659979815
565463.5833885787,2024-07-10 00:00:00,4670114.590338902,0.8919959621219836,5235578.173727481,5235578.173727481
570055.05624453,2024-07-11 00:00:00,4670590.640687245,0.8912242709751819,5240645.696931776,5240645.696931776
575373.4827803599,2024-07-12 00:00:00,6269749.316821863,0.9159440232666395,6845122.799602223,6845122.799602223
577792.2302655316,2024-07-13 00:00:00,6276383.569333714,0.9157021577562522,6854175.799599246,6854175.799599246
582532.1389355575,2024-07-14 00:00:00,6062564.396262471,0.9123365423135726,6645096.535198028,6645096.535198028
587506.2443175055,2024-07-15 00:00:00,6064436.723221337,0.9116790015812661,6651942.967538843,6651942.967538843
591623.7672815765,2024-07-16 00:00:00,6017376.055149871,0.9104821027118868,6608999.822431448,6608999.822431448
596311.0813108855,2024-07-17 00:00:00,6018350.294295471,0.909850097011773,6614661.375606356,6614661.375606356
598662.0450348746,2024-07-18 00:00:00,6016113.252591824,0.9094962386326764,6614775.297626698,6614775.297626698
601473.0117964323,2024-07-19 00:00:00,6465320.259838456,0.9148874194168577,7066793.271634889,7066793.271634889
607148.9852847451,2024-07-20 00:00:00,6464338.364787857,0.914141261204616,7071487.350072603,7071487.350072603
610673.6127578092,2024-07-21 00:00:00,6460585.200153666,0.9136400421884184,7071258.812911475,7071258.812911475
617347.9608907829,2024-07-22 00:00:00,4861104.964543781,0.8873134497469807,5478452.925434563,5478452.925434563
623416.8284563528,2024-07-23 00:00:00,4892496.728812111,0.8869784992125447,5515913.557268463,5515913.557268463
634083.2090699304,2024-07-24 00:00:00,4945047.863064371,0.8863473180909942,5579131.072134302,5579131.072134302
640092.6824336658,2024-07-25 00:00:00,5074176.581779407,0.8879834581050645,5714269.264213072,5714269.264213072
643503.8888604708,2024-07-26 00:00:00,5074582.358058977,0.8874616679300438,5718086.246919448,5718086.246919448
648866.8065141805,2024-07-27 00:00:00,4907751.8520442415,0.8832263204683334,5556618.658558423,5556618.658558423
652846.5543163983,2024-07-28 00:00:00,4915879.471466798,0.8827655461422022,5568726.025783197,5568726.025783197
657361.0291292279,2024-07-29 00:00:00,4919082.821396185,0.8821182375812336,5576443.850525412,5576443.850525412
660290.9844375327,2024-07-30 00:00:00,4927958.173566117,0.8818429590792591,5588249.15800365,5588249.15800365
663509.904008926,2024-07-31 00:00:00,4925669.838425681,0.8812867120784514,5589179.742434607,5589179.742434607
667015.641077963,2024-08-01 00:00:00,4902357.828283927,0.8802350668800838,5569373.46936189,5569373.46936189
670152.9140644115,2024-08-02 00:00:00,5138338.147804746,0.8846252999399885,5808491.0618691575,5808491.0618691575
675106.772054407,2024-08-03 00:00:00,5139346.050842348,0.8838916072384487,5814452.822896754,5814452.822896754
678277.3397205601,2024-08-04 00:00:00,5140809.802781813,0.8834392193980993,5819087.142502373,5819087.142502373
683659.6599712452,2024-08-05 00:00:00,4692019.290602969,0.8728235695886901,5375678.950574214,5375678.950574214
686123.0928783679,2024-08-06 00:00:00,4686679.775479268,0.8722969910325217,5372802.868357637,5372802.868357637
688516.0665508428,2024-08-07 00:00:00,4559337.840165724,0.8688004508529416,5247853.906716567,5247853.906716567
690650.7731534198,2024-08-08 00:00:00,4055537.859109924,0.8544830754389834,4746188.632263344,4746188.632263344
691255.6633854785,2024-08-09 00:00:00,4054568.6388687105,0.8543444469578987,4745824.302254189,4745824.302254189
695725.189265178,2024-08-10 00:00:00,4068177.2833425854,0.8539589772742897,4763902.4726077635,4763902.4726077635
697746.2299523763,2024-08-11 00:00:00,4069483.2178488215,0.8536369525334678,4767229.447801198,4767229.447801198
699869.5102321197,2024-08-12 00:00:00,4090109.104468817,0.8538888027424281,4789978.614700937,4789978.614700937
700027.242366226,2024-08-13 00:00:00,4088314.5927722743,0.8538059172740791,4788341.8351385,4788341.8351385
703422.3628955942,2024-08-14 00:00:00,4090656.859747489,0.85327268694826,4794079.222643083,4794079.222643083
706429.6005941805,2024-08-15 00:00:00,4038685.421344787,0.8511248731952726,4745115.0219389675,4745115.0219389675
708633.2855237873,2024-08-16 00:00:00,4038524.9731035735,0.8507247395352924,4747158.258627361,4747158.258627361
708895.5773954742,2024-08-17 00:00:00,4038678.291246997,0.850682559764325,4747573.868642472,4747573.868642472
713199.1495719058,2024-08-18 00:00:00,4041918.58349224,0.8500144077163936,4755117.733064146,4755117.733064146
714320.2081531786,2024-08-19 00:00:00,4035220.6329755858,0.8496022600821735,4749540.841128765,4749540.841128765
716649.4438383721,2024-08-20 00:00:00,4026539.826471734,0.848909794023143,4743189.270310106,4743189.270310106
717716.4276361201,2024-08-21 00:00:00,4025381.1667038524,0.848681918648989,4743097.594339972,4743097.594339972
719815.1482425331,2024-08-22 00:00:00,4024805.859944105,0.8482881673793284,4744621.008186638,4744621.008186638
721432.0597137989,2024-08-23 00:00:00,4083495.7583386577,0.8498557965838057,4804927.818052457,4804927.818052457
723416.5633503515,2024-08-24 00:00:00,4084667.665370385,0.8495416201261459,4808084.228720737,4808084.228720737
726006.523657748,2024-08-25 00:00:00,4087235.9505201164,0.8491647724890995,4813242.474177864,4813242.474177864
727638.8219766777,2024-08-26 00:00:00,4524308.393689104,0.861453515791964,5251947.215665782,5251947.215665782
730338.5947023904,2024-08-27 00:00:00,4584368.315770149,0.8625815859641723,5314706.910472539,5314706.910472539
731706.3674071995,2024-08-28 00:00:00,4583241.63714356,0.8623304749584194,5314948.00455076,5314948.00455076
733575.3480590075,2024-08-29 00:00:00,4613273.036233628,0.8628022911190034,5346848.384292635,5346848.384292635
736166.9829798419,2024-08-30 00:00:00,4709799.252138869,0.8648234397355211,5445966.23511871,5445966.23511871
737704.667575115,2024-08-31 00:00:00,4737491.2122037215,0.8652642419060058,5475195.879778836,5475195.879778836
738833.6084382945,2024-09-01 00:00:00,4741102.407916401,0.8651747746263334,5479936.016354695,5479936.016354695
741949.586395483,2024-09-02 00:00:00,4734717.83820873,0.864525352943245,5476667.424604214,5476667.424604214
744256.7045207339,2024-09-03 00:00:00,4735322.423756004,0.8641763013002071,5479579.128276738,5479579.128276738
746442.4467884519,2024-09-04 00:00:00,4733576.174202611,0.8637883375196529,5480018.620991062,5480018.620991062
750508.852571014,2024-09-05 00:00:00,4701209.025175453,0.8623353465089346,5451717.8777464675,5451717.8777464675
753497.2888030671,2024-09-06 00:00:00,4668272.674907725,0.8610237443037227,5421769.963710791,5421769.963710791
755204.3184814487,2024-09-07 00:00:00,4669075.244612896,0.8607733414738244,5424279.563094345,5424279.563094345
758309.3600393214,2024-09-08 00:00:00,4668795.979803884,0.8602736979376137,5427105.339843206,5427105.339843206
760422.2480089212,2024-09-09 00:00:00,4668510.67503659,0.8599315447827744,5428932.92304551,5428932.92304551
761025.2847335744,2024-09-10 00:00:00,4652903.351954435,0.8594319696834545,5413928.636688009,5413928.636688009
764739.0288910399,2024-09-11 00:00:00,4655743.79492056,0.8589168061687008,5420482.8238116,5420482.8238116
766520.6466407549,2024-09-12 00:00:00,4663137.0767169725,0.8588270779310312,5429657.723357728,5429657.723357728
