borrow_amount_usd,day,pure_tvl_amount_usd,ratio,supply_amount_usd,tvl_amount_usd
269312.09515229746,2024-05-16 00:00:00,2200409.2790977196,0.8909544623291444,2469721.374250017,2469721.374250017
272400.2813613879,2024-05-17 00:00:00,2099320.7700206223,0.8851465769118763,2371721.0513820103,2371721.0513820103
275688.79365359416,2024-05-18 00:00:00,2201822.873874916,0.8887235134885912,2477511.6675285106,2477511.6675285106
279091.32558976416,2024-05-19 00:00:00,2226617.3034998053,0.8886178056180578,2505708.629089569,2505708.629089569
283992.7504318442,2024-05-20 00:00:00,2025674.2383766396,0.8770416896427347,2309666.988808484,2309666.988808484
287513.0080416683,2024-05-21 00:00:00,2123620.559834262,0.8807560842450753,2411133.56787593,2411133.56787593
291954.7832220772,2024-05-22 00:00:00,2358141.963665016,0.8898324057168786,2650096.746887093,2650096.746887093
296592.12659651344,2024-05-23 00:00:00,2171617.2218610644,0.8798351011911294,2468209.3484575776,2468209.3484575776
299995.2835205092,2024-05-24 00:00:00,2537619.817015641,0.8942790784191178,2837615.1005361504,2837615.1005361504
303434.98537144804,2024-05-25 00:00:00,2605354.361670437,0.8956834101169862,2908789.3470418844,2908789.3470418844
305498.3653181041,2024-05-26 00:00:00,2626560.2156428644,0.89580755060563,2932058.5809609685,2932058.5809609685
310973.47160111857,2024-05-27 00:00:00,2816602.2628816934,0.9005704424124704,3127575.734482812,3127575.734482812
315465.5172076231,2024-05-28 00:00:00,2942979.0907269297,0.9031852447516089,3258444.607934553,3258444.607934553
319471.4500449772,2024-05-29 00:00:00,2924007.140949494,0.9015034503597493,3243478.5909944717,3243478.5909944717
326976.4113575577,2024-05-30 00:00:00,3054100.109975715,0.9032922179387352,3381076.521333273,3381076.521333273
331115.205465334,2024-05-31 00:00:00,2807348.486811689,0.8944976785042548,3138463.692277023,3138463.692277023
337329.61451374966,2024-06-01 00:00:00,2809311.4240627694,0.8927969188800922,3146641.038576519,3146641.038576519
340462.22204582155,2024-06-02 00:00:00,2809022.178659534,0.8918990606940069,3149484.400705355,3149484.400705355
346944.1400314109,2024-06-03 00:00:00,2763940.048464574,0.8884741060710629,3110884.188495985,3110884.188495985
354995.361546456,2024-06-04 00:00:00,2779771.8049592264,0.8867554294495918,3134767.1665056823,3134767.1665056823
359641.4220884963,2024-06-05 00:00:00,2989110.2524328893,0.892604332287524,3348751.6745213857,3348751.6745213857
367975.8235168304,2024-06-06 00:00:00,2938192.8878483926,0.8887002280761161,3306168.711365223,3306168.711365223
374854.8647616066,2024-06-07 00:00:00,4308045.6373776635,0.9199524173980713,4682900.50213927,4682900.50213927
380444.9618688898,2024-06-08 00:00:00,2910247.7225396037,0.8843875747889004,3290692.6844084933,3290692.6844084933
386157.47793883923,2024-06-09 00:00:00,3485184.399691609,0.9002522923200995,3871341.8776304484,3871341.8776304484
391696.709019436,2024-06-10 00:00:00,3731473.530839652,0.9050010826055965,4123170.239859088,4123170.239859088
396617.8765243699,2024-06-11 00:00:00,3826830.364677548,0.906091455636852,4223448.241201918,4223448.241201918
402426.74572748266,2024-06-12 00:00:00,3912274.831611009,0.906731267849185,4314701.577338492,4314701.577338492
