borrow_amount_usd,day,pure_tvl_amount_usd,ratio,supply_amount_usd,tvl_amount_usd
2339842.5224288544,2024-08-13 00:00:00,-4.656990058720112e-10,-1.990300635226495e-16,2339842.522428854,2339842.522428854
2356263.318985832,2024-08-14 00:00:00,-4.658354446291924e-10,-1.9770092793775461e-16,2356263.3189858315,2356263.3189858315
2379565.081811546,2024-08-15 00:00:00,-4.658317193388939e-10,-1.957633867211817e-16,2379565.0818115454,2379565.0818115454
2396566.758145059,2024-08-16 00:00:00,-4.659164696931839e-10,-1.9440996922355837e-16,2396566.7581450585,2396566.7581450585
2418840.9918932617,2024-08-17 00:00:00,-4.660207778215408e-10,-1.9266284116376734e-16,2418840.991893261,2418840.991893261
2437375.537932507,2024-08-18 00:00:00,-9.313682094216346e-10,-3.8211928975526844e-16,2437375.5379325063,2437375.5379325063
2459313.0939554097,2024-08-19 00:00:00,-9.316597133874893e-10,-3.788292412533228e-16,2459313.093955409,2459313.093955409
2476871.2035824684,2024-08-20 00:00:00,-9.32072289288044e-10,-3.763103579790198e-16,2476871.2035824675,2476871.2035824675
2493099.605898322,2024-08-21 00:00:00,-9.315731003880501e-10,-3.736606023217363e-16,2493099.605898321,2493099.605898321
2519095.2414943418,2024-08-22 00:00:00,-9.315330535173417e-10,-3.6978873929544295e-16,2519095.241494341,2519095.241494341
2540636.115548,2024-08-23 00:00:00,-9.306659922003746e-10,-3.66312195006972e-16,2540636.1155479993,2540636.1155479993
2565317.8536044355,2024-08-24 00:00:00,-9.315144270658492e-10,-3.6311852184594294e-16,2565317.8536044345,2565317.8536044345
2586809.1696857084,2024-08-25 00:00:00,-9.311186149716378e-10,-3.59948706647258e-16,2586809.1696857074,2586809.1696857074
2611997.7663425463,2024-08-26 00:00:00,-9.319568052887916e-10,-3.5679846946950714e-16,2611997.7663425454,2611997.7663425454
2636042.839441332,2024-08-27 00:00:00,-9.318562224507331e-10,-3.5350572020605923e-16,2636042.839441331,2636042.839441331
2658074.361189473,2024-08-28 00:00:00,-9.317481890320777e-10,-3.505350349247288e-16,2658074.361189472,2658074.361189472
2682804.624069592,2024-08-29 00:00:00,-9.318236261606216e-10,-3.473318995354655e-16,2682804.624069591,2682804.624069591
2706116.5766565516,2024-08-30 00:00:00,-9.32072289288044e-10,-3.4443168388541256e-16,2706116.5766565506,2706116.5766565506
2726103.172727319,2024-08-31 00:00:00,-9.322715923190118e-10,-3.4197957056274015e-16,2726103.172727318,2726103.172727318
2749096.9127637544,2024-09-01 00:00:00,-9.331852197647095e-10,-3.394515542293302e-16,2749096.9127637534,2749096.9127637534
2766064.472942687,2024-09-02 00:00:00,-9.317602962255478e-10,-3.368541497640117e-16,2766064.472942686,2766064.472942686
2788277.0627894686,2024-09-03 00:00:00,-9.31861810386181e-10,-3.3420703516956856e-16,2788277.0627894676,2788277.0627894676
2810296.6735505587,2024-09-04 00:00:00,-9.314296767115594e-10,-3.314346437078408e-16,2810296.673550558,2810296.673550558
2837142.36777177,2024-09-05 00:00:00,-9.320955723524095e-10,-3.2853323926936294e-16,2837142.367771769,2837142.367771769
2859888.9427358834,2024-09-06 00:00:00,-9.321346879005432e-10,-3.2593387595282855e-16,2859888.9427358825,2859888.9427358825
2874551.391920893,2024-09-07 00:00:00,-9.325072169303893e-10,-3.244009550677228e-16,2874551.391920892,2874551.391920892
2894469.739977054,2024-09-08 00:00:00,-9.316112846136093e-10,-3.2185905133041573e-16,2894469.739977053,2894469.739977053
2912499.4631211413,2024-09-09 00:00:00,-9.315786883234978e-10,-3.198554025912795e-16,2912499.4631211404,2912499.4631211404
2930080.18991833,2024-09-10 00:00:00,-9.31398943066597e-10,-3.1787489853394015e-16,2930080.189918329,2930080.189918329
2949947.841922465,2024-09-11 00:00:00,-9.31871123611927e-10,-3.158941017088058e-16,2949947.841922464,2949947.841922464
