borrow_amount_usd,day,pure_tvl_amount_usd,ratio,supply_amount_usd,tvl_amount_usd
1215255.8974440005,2024-06-13 00:00:00,2.3293052799999714e-10,1.9167199969151407e-16,1215255.8974440007,1215255.8974440007
1231730.3453368656,2024-06-14 00:00:00,2.3300107568502425e-10,1.8916565347856294e-16,1231730.3453368659,1231730.3453368659
1251232.1101667674,2024-06-15 00:00:00,2.3301527835428716e-10,1.8622865930385228e-16,1251232.1101667676,1251232.1101667676
1269604.1335168884,2024-06-16 00:00:00,2.3314915597438813e-10,1.836392540157768e-16,1269604.1335168886,1269604.1335168886
1288208.0031154673,2024-06-17 00:00:00,2.329449634999037e-10,1.808286883302524e-16,1288208.0031154675,1288208.0031154675
1299997.064779866,2024-06-18 00:00:00,2.330285497009754e-10,1.7925313526799006e-16,1299997.0647798663,1299997.0647798663
1323063.7106651827,2024-06-19 00:00:00,2.330627758055925e-10,1.7615385708706194e-16,1323063.710665183,1323063.710665183
1335235.728992154,2024-06-20 00:00:00,2.3309560492634775e-10,1.7457262404316432e-16,1335235.7289921541,1335235.7289921541
1360007.7367456877,2024-06-21 00:00:00,2.330474089831114e-10,1.7135741414292384e-16,1360007.736745688,1360007.736745688
1377435.5103033269,2024-06-22 00:00:00,2.3310212418437004e-10,1.6922906549217558e-16,1377435.510303327,1377435.510303327
1395838.5815568033,2024-06-23 00:00:00,2.3331865668296816e-10,1.6715303600703152e-16,1395838.5815568035,1395838.5815568035
1412125.8769437496,2024-06-24 00:00:00,2.3304251953959464e-10,1.6502956524241754e-16,1412125.8769437498,1412125.8769437498
1428149.96895145,2024-06-25 00:00:00,2.3305229842662813e-10,1.63184751947119e-16,1428149.9689514502,1428149.9689514502
1443726.1531765265,2024-06-26 00:00:00,2.329535782337189e-10,1.6135579293979532e-16,1443726.1531765268,1443726.1531765268
1464044.2301007644,2024-06-27 00:00:00,2.330169081687927e-10,1.5915974625490312e-16,1464044.2301007647,1464044.2301007647
1483739.4455399653,2024-06-28 00:00:00,2.3323483765125274e-10,1.5719393209659761e-16,1483739.4455399655,1483739.4455399655
1500619.241338427,2024-06-29 00:00:00,2.3313798010349273e-10,1.5536118269118895e-16,1500619.2413384272,1500619.2413384272
1516407.1001460245,2024-06-30 00:00:00,2.3291143588721754e-10,1.535942662526369e-16,1516407.1001460247,1516407.1001460247
1538793.5980035488,2024-07-01 00:00:00,2.3300712928175927e-10,1.514219513156708e-16,1538793.598003549,1538793.598003549
1558516.7859459356,2024-07-02 00:00:00,2.330322749912739e-10,1.4952182555405446e-16,1558516.7859459359,1558516.7859459359
1574186.1837886085,2024-07-03 00:00:00,2.330821007490158e-10,1.480651419440456e-16,1574186.1837886088,1574186.1837886088
1597869.236981179,2024-07-04 00:00:00,2.331663854420185e-10,1.4592332091112464e-16,1597869.2369811793,1597869.2369811793
1613354.6183697202,2024-07-05 00:00:00,2.3303739726543427e-10,1.4444276206362888e-16,1613354.6183697204,1613354.6183697204
1632051.3563282439,2024-07-06 00:00:00,2.331042196601629e-10,1.428289733385572e-16,1632051.356328244,1632051.356328244
1648819.1941572465,2024-07-07 00:00:00,2.329826820641756e-10,1.4130274737810713e-16,1648819.1941572467,1648819.1941572467
1663187.8669618082,2024-07-08 00:00:00,2.3293262347579e-10,1.4005190159383169e-16,1663187.8669618084,1663187.8669618084
1681273.98102679,2024-07-09 00:00:00,2.330711577087641e-10,1.3862770752356645e-16,1681273.9810267903,1681273.9810267903
1696251.6115794245,2024-07-10 00:00:00,2.3301923647522926e-10,1.3737303763458706e-16,1696251.6115794247,1696251.6115794247
1711787.9730039658,2024-07-11 00:00:00,2.3311888799071314e-10,1.3618444086951943e-16,1711787.973003966,1711787.973003966
1729608.7450271233,2024-07-12 00:00:00,2.3297243751585485e-10,1.3469661169653799e-16,1729608.7450271235,1729608.7450271235
1743076.2477480487,2024-07-13 00:00:00,2.3270235396921635e-10,1.3350096088444437e-16,1743076.247748049,1743076.247748049
1757479.0127177753,2024-07-14 00:00:00,2.327293623238802e-10,1.324222711279984e-16,1757479.0127177755,1757479.0127177755
1770650.4486273536,2024-07-15 00:00:00,2.3291120305657386e-10,1.3153991135694322e-16,1770650.4486273539,1770650.4486273539
1788340.8960514797,2024-07-16 00:00:00,2.3281853646039962e-10,1.3018688829095456e-16,1788340.89605148,1788340.89605148
1801312.254812842,2024-07-17 00:00:00,2.3289327509701254e-10,1.2929089583150053e-16,1801312.2548128422,1801312.2548128422
1815209.088493276,2024-07-18 00:00:00,2.3294007405638694e-10,1.2832685530995223e-16,1815209.0884932762,1815209.0884932762
1836238.6611127483,2024-07-19 00:00:00,2.32921214774251e-10,1.2684691794535152e-16,1836238.6611127486,1836238.6611127486
1850437.7128173043,2024-07-20 00:00:00,2.3295567370951176e-10,1.258921995028058e-16,1850437.7128173045,1850437.7128173045
1864611.2588010519,2024-07-21 00:00:00,2.3287255316972734e-10,1.248906720210757e-16,1864611.258801052,1864611.258801052
1881987.6801382294,2024-07-22 00:00:00,2.32890946790576e-10,1.2374732802367252e-16,1881987.6801382296,1881987.6801382296
1895242.5823885717,2024-07-23 00:00:00,2.329312264919281e-10,1.2290311997863892e-16,1895242.582388572,1895242.582388572
1908991.2458611473,2024-07-24 00:00:00,2.329843118786812e-10,1.2204577280477878e-16,1908991.2458611475,1908991.2458611475
1928882.6131506618,2024-07-25 00:00:00,2.329840790480375e-10,1.2078706991270884e-16,1928882.613150662,1928882.613150662
1943390.5822323605,2024-07-26 00:00:00,2.329284325242043e-10,1.1985672599927948e-16,1943390.5822323607,1943390.5822323607
1962305.6988840036,2024-07-27 00:00:00,2.330020070075989e-10,1.187388933029706e-16,1962305.6988840038,1962305.6988840038
1978397.55378691,2024-07-28 00:00:00,2.329987473785877e-10,1.1777144938973353e-16,1978397.5537869101,1978397.5537869101
2003322.3588143499,2024-07-29 00:00:00,2.3305229842662813e-10,1.163328993964597e-16,2003322.35881435,2003322.35881435
2025263.2453084986,2024-07-30 00:00:00,2.3301271721720697e-10,1.150530518721349e-16,2025263.2453084989,2025263.2453084989
2050089.2313961957,2024-07-31 00:00:00,2.3307977244257925e-10,1.1369250122046749e-16,2050089.231396196,2050089.231396196
2076070.8395763224,2024-08-01 00:00:00,2.3296265862882137e-10,1.122132511992527e-16,2076070.8395763226,2076070.8395763226
2101977.615975723,2024-08-02 00:00:00,4.662373103201389e-10,2.2180888453643915e-16,2101977.6159757236,2101977.6159757236
2124833.659219406,2024-08-03 00:00:00,4.661963321268559e-10,2.1940368372088053e-16,2124833.6592194065,2124833.6592194065
2148629.4376311717,2024-08-04 00:00:00,4.661134444177151e-10,2.1693524078847086e-16,2148629.437631172,2148629.437631172
2185242.4066198897,2024-08-05 00:00:00,4.663397558033467e-10,2.134041305397675e-16,2185242.40661989,2185242.40661989
2207911.6964725666,2024-08-06 00:00:00,4.657204262912273e-10,2.1093254183818933e-16,2207911.696472567,2207911.696472567
2229718.029336231,2024-08-07 00:00:00,4.660733975470066e-10,2.0902795394525862e-16,2229718.0293362313,2229718.0293362313
2246103.382007139,2024-08-08 00:00:00,4.6548992395401e-10,2.072433208920436e-16,2246103.3820071393,2246103.3820071393
2264872.603025554,2024-08-09 00:00:00,4.6545220538973807e-10,2.055092214758387e-16,2264872.6030255547,2264872.6030255547
2284271.6116515594,2024-08-10 00:00:00,4.659383557736873e-10,2.0397677465194582e-16,2284271.61165156,2284271.61165156
2303513.7817274225,2024-08-11 00:00:00,4.657469689846039e-10,2.0218979051878585e-16,2303513.781727423,2303513.781727423
2322367.3354244097,2024-08-12 00:00:00,4.65810764580965e-10,2.0057583375191534e-16,2322367.33542441,2322367.33542441
2339842.522428854,2024-08-13 00:00:00,4.656990058720112e-10,1.9903006352264946e-16,2339842.5224288544,2339842.5224288544
2356263.3189858315,2024-08-14 00:00:00,4.658354446291924e-10,1.9770092793775456e-16,2356263.318985832,2356263.318985832
2379565.0818115454,2024-08-15 00:00:00,4.658317193388939e-10,1.9576338672118165e-16,2379565.081811546,2379565.081811546
2396566.7581450585,2024-08-16 00:00:00,4.659164696931839e-10,1.9440996922355835e-16,2396566.758145059,2396566.758145059
2418840.991893261,2024-08-17 00:00:00,4.660207778215408e-10,1.926628411637673e-16,2418840.9918932617,2418840.9918932617
2437375.5379325068,2024-08-18 00:00:00,4.656841047108173e-10,1.9105964487763415e-16,2437375.537932507,2437375.537932507
2459313.0939554092,2024-08-19 00:00:00,4.658298566937446e-10,1.8941462062666133e-16,2459313.0939554097,2459313.0939554097
2476871.203582468,2024-08-20 00:00:00,4.66036144644022e-10,1.8815517898950982e-16,2476871.2035824684,2476871.2035824684
2493099.6058983216,2024-08-21 00:00:00,4.657865501940251e-10,1.868303011608681e-16,2493099.605898322,2493099.605898322
2519095.2414943413,2024-08-22 00:00:00,4.657665267586708e-10,1.8489436964772143e-16,2519095.2414943418,2519095.2414943418
2540636.1155479997,2024-08-23 00:00:00,4.653329961001873e-10,1.8315609750348594e-16,2540636.115548,2540636.115548
2565317.853604435,2024-08-24 00:00:00,4.657572135329246e-10,1.815592609229714e-16,2565317.8536044355,2565317.8536044355
2586809.169685708,2024-08-25 00:00:00,4.655593074858189e-10,1.7997435332362894e-16,2586809.1696857084,2586809.1696857084
2611997.766342546,2024-08-26 00:00:00,4.659784026443958e-10,1.7839923473475352e-16,2611997.7663425463,2611997.7663425463
2636042.8394413316,2024-08-27 00:00:00,4.659281112253666e-10,1.7675286010302956e-16,2636042.839441332,2636042.839441332
2658074.3611894725,2024-08-28 00:00:00,4.658740945160389e-10,1.7526751746236432e-16,2658074.361189473,2658074.361189473
2682804.6240695915,2024-08-29 00:00:00,4.659118130803108e-10,1.736659497677327e-16,2682804.624069592,2682804.624069592
2706116.576656551,2024-08-30 00:00:00,4.66036144644022e-10,1.7221584194270623e-16,2706116.5766565516,2706116.5766565516
2726103.1727273185,2024-08-31 00:00:00,4.661357961595059e-10,1.7098978528137003e-16,2726103.172727319,2726103.172727319
2749096.912763754,2024-09-01 00:00:00,4.665926098823547e-10,1.6972577711466503e-16,2749096.9127637544,2749096.9127637544
2766064.4729426866,2024-09-02 00:00:00,4.658801481127739e-10,1.684270748820058e-16,2766064.472942687,2766064.472942687
2788277.062789468,2024-09-03 00:00:00,4.659309051930905e-10,1.6710351758478423e-16,2788277.0627894686,2788277.0627894686
2810296.6735505583,2024-09-04 00:00:00,4.657148383557797e-10,1.6571732185392035e-16,2810296.6735505587,2810296.6735505587
2837142.3677717694,2024-09-05 00:00:00,4.660477861762047e-10,1.6426661963468142e-16,2837142.36777177,2837142.36777177
2859888.942735883,2024-09-06 00:00:00,4.660673439502716e-10,1.6296693797641423e-16,2859888.9427358834,2859888.9427358834
2874551.3919208925,2024-09-07 00:00:00,4.662536084651947e-10,1.6220047753386135e-16,2874551.391920893,2874551.391920893
2894469.7399770534,2024-09-08 00:00:00,4.658056423068047e-10,1.6092952566520782e-16,2894469.739977054,2894469.739977054
2912499.463121141,2024-09-09 00:00:00,4.657893441617489e-10,1.599277012956397e-16,2912499.4631211413,2912499.4631211413
2930080.1899183295,2024-09-10 00:00:00,4.656994715332985e-10,1.5893744926697003e-16,2930080.18991833,2930080.18991833
2949947.8419224643,2024-09-11 00:00:00,4.659355618059635e-10,1.5794705085440284e-16,2949947.841922465,2949947.841922465
2964349.902271369,2024-09-12 00:00:00,4.657614044845105e-10,1.571209269619726e-16,2964349.9022713695,2964349.9022713695
2993743.77860372,2024-09-13 00:00:00,4.657469689846039e-10,1.5557342358865056e-16,2993743.7786037205,2993743.7786037205
3012489.327851388,2024-09-14 00:00:00,4.657539539039135e-10,1.546076693443775e-16,3012489.3278513886,3012489.3278513886
3042373.7286453624,2024-09-15 00:00:00,4.662317223846913e-10,1.5324603877390303e-16,3042373.728645363,3042373.728645363
3073334.5603035986,2024-09-16 00:00:00,4.658875986933708e-10,1.5159026443491013e-16,3073334.560303599,3073334.560303599
3096368.7423614888,2024-09-17 00:00:00,4.657544195652008e-10,1.5041955862465744e-16,3096368.742361489,3096368.742361489
3133955.5654578,2024-09-18 00:00:00,4.6528782695531847e-10,1.4846663178115303e-16,3133955.5654578004,3133955.5654578004
3173527.63812694,2024-09-19 00:00:00,4.656510427594185e-10,1.4672978964010288e-16,3173527.6381269405,3173527.6381269405
3208727.904267419,2024-09-20 00:00:00,4.657246172428131e-10,1.4514306950845743e-16,3208727.9042674196,3208727.9042674196
3244582.9527046736,2024-09-21 00:00:00,4.65774443000555e-10,1.4355448752274524e-16,3244582.952704674,3244582.952704674
3273530.6775366305,2024-09-22 00:00:00,4.656682722270489e-10,1.42252606771802e-16,3273530.677536631,3273530.677536631
3299271.2570703155,2024-09-23 00:00:00,4.657297395169734e-10,1.411613969354347e-16,3299271.257070316,3299271.257070316
3333554.0630320893,2024-09-24 00:00:00,4.6561239287257194e-10,1.3967446877074686e-16,3333554.0630320897,3333554.0630320897
3375859.6937979953,2024-09-25 00:00:00,4.657977260649205e-10,1.3797899448269924e-16,3375859.693797996,3375859.693797996
3426752.9935683873,2024-09-26 00:00:00,4.659239202737808e-10,1.3596659028189813e-16,3426752.993568388,3426752.993568388
3461165.525744021,2024-09-27 00:00:00,4.658824764192104e-10,1.3460277266544861e-16,3461165.5257440214,3461165.5257440214
3493761.101199012,2024-09-28 00:00:00,4.662433639168739e-10,1.3345027047123097e-16,3493761.1011990122,3493761.1011990122
3520620.8686251733,2024-09-29 00:00:00,4.659788683056832e-10,1.323570147692873e-16,3520620.868625174,3520620.868625174
3553843.9805848706,2024-09-30 00:00:00,4.663635045289994e-10,1.312279061986981e-16,3553843.980584871,3553843.980584871
3586421.598519241,2024-10-01 00:00:00,4.659583792090416e-10,1.2992292356298156e-16,3586421.5985192414,3586421.5985192414
3619954.91180267,2024-10-02 00:00:00,4.661483690142632e-10,1.2877187157619317e-16,3619954.9118026705,3619954.9118026705
3647131.4794682595,2024-10-03 00:00:00,4.659118130803108e-10,1.277474683057599e-16,3647131.47946826,3647131.47946826
3672132.80520827,2024-10-04 00:00:00,4.660137929022312e-10,1.2690548452966436e-16,3672132.8052082704,3672132.8052082704
3698356.4975575507,2024-10-05 00:00:00,4.660473205149174e-10,1.2601470972922753e-16,3698356.497557551,3698356.497557551
3718820.9707982386,2024-10-06 00:00:00,4.656026139855385e-10,1.2520167484308813e-16,3718820.970798239,3718820.970798239
3745074.211062347,2024-10-07 00:00:00,4.659234546124936e-10,1.2440967210642462e-16,3745074.2110623475,3745074.2110623475
3788134.5034398055,2024-10-08 00:00:00,4.659714177250862e-10,1.2300815013351876e-16,3788134.503439806,3788134.503439806
3825902.700905313,2024-10-09 00:00:00,4.659993574023247e-10,1.2180115225932339e-16,3825902.7009053132,3825902.7009053132
3861029.508565727,2024-10-10 00:00:00,9.318701922893524e-10,2.413527765643827e-16,3861029.508565728,3861029.508565728
3895717.0154682286,2024-10-11 00:00:00,9.3140359967947e-10,2.3908399813981964e-16,3895717.0154682295,3895717.0154682295
3925633.4920510943,2024-10-12 00:00:00,9.312378242611886e-10,2.3721975730715204e-16,3925633.4920510952,3925633.4920510952
3960469.7667774768,2024-10-13 00:00:00,9.319381788372994e-10,2.353100095990863e-16,3960469.7667774777,3960469.7667774777
3991728.067285118,2024-10-14 00:00:00,9.312452748417854e-10,2.332937662948444e-16,3991728.067285119,3991728.067285119
4029497.195043448,2024-10-15 00:00:00,9.310655295848846e-10,2.310624587926646e-16,4029497.195043449,4029497.195043449
4074884.849716842,2024-10-16 00:00:00,9.310450404882431e-10,2.2848376698373203e-16,4074884.849716843,4074884.849716843
4113286.3946191506,2024-10-17 00:00:00,9.313477203249931e-10,2.264242338056858e-16,4113286.3946191515,4113286.3946191515
4140182.325262559,2024-10-18 00:00:00,9.314343333244323e-10,2.249742306373821e-16,4140182.32526256,4140182.32526256
4169271.877888216,2024-10-19 00:00:00,9.312266483902932e-10,2.233547429058452e-16,4169271.877888217,4169271.877888217
4190511.0312728817,2024-10-20 00:00:00,9.302664548158646e-10,2.2199355827331944e-16,4190511.0312728826,4190511.0312728826
4223948.745400949,2024-10-21 00:00:00,9.313477203249931e-10,2.2049219260509438e-16,4223948.74540095,4223948.74540095
4256352.108815589,2024-10-22 00:00:00,9.314781054854393e-10,2.1884423132104094e-16,4256352.10881559,4256352.10881559
4291980.038961097,2024-10-23 00:00:00,9.306874126195908e-10,2.1684336930068058e-16,4291980.038961098,4291980.038961098
4334761.837754956,2024-10-24 00:00:00,9.31456685066223e-10,2.1488070623705578e-16,4334761.837754957,4334761.837754957
4383958.020676609,2024-10-25 00:00:00,9.324336424469948e-10,2.1269219231781902e-16,4383958.02067661,4383958.02067661
4421156.782214572,2024-10-26 00:00:00,9.32089053094387e-10,2.1082470018796764e-16,4421156.782214573,4421156.782214573
4466652.031819554,2024-10-27 00:00:00,9.315116330981254e-10,2.0854806384339296e-16,4466652.031819555,4466652.031819555
4504779.515650321,2024-10-28 00:00:00,9.314212948083877e-10,2.0676290406056093e-16,4504779.515650322,4504779.515650322
4553151.3472121,2024-10-29 00:00:00,9.312443435192108e-10,2.0452743001600696e-16,4553151.347212101,4553151.347212101
4599542.3277838295,2024-10-30 00:00:00,9.314818307757377e-10,2.0251619930727933e-16,4599542.32778383,4599542.32778383
4632227.736262415,2024-10-31 00:00:00,9.319046512246133e-10,2.011785050914908e-16,4632227.736262416,4632227.736262416
4670971.937351956,2024-11-01 00:00:00,9.318273514509201e-10,1.9949324550624187e-16,4670971.937351957,4670971.937351957
4707793.232896016,2024-11-02 00:00:00,9.323516860604285e-10,1.980443150190963e-16,4707793.232896017,4707793.232896017
4740855.352945034,2024-11-03 00:00:00,9.32103954255581e-10,1.9661092458274535e-16,4740855.352945035,4740855.352945035
4775553.590705702,2024-11-04 00:00:00,9.320620447397232e-10,1.9517361223916e-16,4775553.590705703,4775553.590705703
4815075.830445515,2024-11-05 00:00:00,9.317062795162202e-10,1.9349773759015002e-16,4815075.830445516,4815075.830445516
4854856.043154386,2024-11-06 00:00:00,9.309938177466392e-10,1.9176548376947067e-16,4854856.043154387,4854856.043154387
4887829.460527326,2024-11-07 00:00:00,9.311456233263016e-10,1.9050288698612741e-16,4887829.460527327,4887829.460527327
4924825.856830842,2024-11-08 00:00:00,9.311754256486893e-10,1.89077838022867e-16,4924825.856830843,4924825.856830843
4963839.360246864,2024-11-09 00:00:00,9.303996339440346e-10,1.8743548419297828e-16,4963839.360246865,4963839.360246865
5014537.746316913,2024-11-10 00:00:00,9.310776367783546e-10,1.856756662091564e-16,5014537.7463169135,5014537.7463169135
5076058.790584934,2024-11-11 00:00:00,9.308755397796631e-10,1.833854922063254e-16,5076058.790584935,5076058.790584935
5159696.631243069,2024-11-12 00:00:00,9.316327050328254e-10,1.8055958937422592e-16,5159696.63124307,5159696.63124307
5221247.290198277,2024-11-13 00:00:00,9.3153677880764e-10,1.7841269088257737e-16,5221247.290198278,5221247.290198278
5288188.76664326,2024-11-14 00:00:00,9.317528456449508e-10,1.761950805391525e-16,5288188.766643261,5288188.766643261
5344047.295759266,2024-11-15 00:00:00,9.314902126789094e-10,1.7430426063371244e-16,5344047.295759267,5344047.295759267
